AGE,GENDER
56.0,F
56.0,F
70.0,F
31.0,F
47.0,F
64.0,F
15.0,M
64.0,M
69.0,M
52.0,F
65.0,F
57.0,F
27.0,F
42.0,M
33.0,M
81.0,M
49.0,F
51.0,M
50.0,F
66.0,F
35.0,F
68.0,F
60.0,M
56.0,F
49.0,M
51.0,F
32.0,F
55.0,M
45.0,F
21.0,F
44.0,M
44.0,F
67.0,M
40.0,F
70.0,F
64.0,F
63.0,F
54.0,M
44.0,F
67.0,F
53.0,M
63.0,M
66.0,F
52.0,M
52.0,F
29.0,M
59.0,M
74.0,M
44.0,F
62.0,F
54.0,F
62.0,M
41.0,F
48.0,F
64.0,F
46.0,F
55.0,M
64.0,F
61.0,F
55.0,M
72.0,M
75.0,F
59.0,F
60.0,F
47.0,F
46.0,F
35.0,F
61.0,F
51.0,F
30.0,M
38.0,M
55.0,F
33.0,F
45.0,M
48.0,F
39.0,F
58.0,F
63.0,M
64.0,F
52.0,M
58.0,F
69.0,F
66.0,M
34.0,F
34.0,M
46.0,F
80.0,F
84.0,M
58.0,F
49.0,F
84.0,F
63.0,M
50.0,M
67.0,F
67.0,M
50.0,F
62.0,M
37.0,F
58.0,M
48.0,F
64.0,F
42.0,M
45.0,F
69.0,F
59.0,F
76.0,M
59.0,F
69.0,F
72.0,F
58.0,F
40.0,M
51.0,F
47.0,M
57.0,F
81.0,M
77.0,M
55.0,M
57.0,F
79.0,M
41.0,F
42.0,F
59.0,M
25.0,M
28.0,M
25.0,M
28.0,M
3.0,M
3.0,M
47.0,M
71.0,F
60.0,F
67.0,M
37.0,M
24.0,F
34.0,F
39.0,F
57.0,F
73.0,F
46.0,F
49.0,F
61.0,F
49.0,M
19.0,M
62.0,F
53.0,F
68.0,F
37.0,F
41.0,F
68.0,F
57.0,F
72.0,M
37.0,F
47.0,M
42.0,M
49.0,F
68.0,M
73.0,M
72.0,F
80.0,M
67.0,M
19.0,F
53.0,M
56.0,M
46.0,M
46.0,F
67.0,M
37.0,F
60.0,M
46.0,F
32.0,F
68.0,F
44.0,F
46.0,F
47.0,F
47.0,F
43.0,F
53.0,F
40.0,F
72.0,F
58.0,F
38.0,M
63.0,M
56.0,F
40.0,F
54.0,F
73.0,F
70.0,F
64.0,M
28.0,F
53.0,F
59.0,F
54.0,F
57.0,F
64.0,F
54.0,F
44.0,F
64.0,M
59.0,M
70.0,M
72.0,M
34.0,F
60.0,F
58.0,F
20.0,F
20.0,F
45.0,M
42.0,M
56.0,M
61.0,M
36.0,M
42.0,F
47.0,F
39.0,F
60.0,F
62.0,M
67.0,M
59.0,F
63.0,F
51.0,F
67.0,M
47.0,F
64.0,F
71.0,M
75.0,M
63.0,F
27.0,F
64.0,F
69.0,M
36.0,F
41.0,M
51.0,F
53.0,F
14.0,M
55.0,F
58.0,F
77.0,M
56.0,F
62.0,M
64.0,M
50.0,F
54.0,F
42.0,F
36.0,F
39.0,F
50.0,M
52.0,F
71.0,F
72.0,M
50.0,F
58.0,M
56.0,M
45.0,F
35.0,F
47.0,F
76.0,M
49.0,F
60.0,F
71.0,F
34.0,M
42.0,M
54.0,M
42.0,F
26.0,M
22.0,M
49.0,F
40.0,M
66.0,M
53.0,F
68.0,F
43.0,F
77.0,F
74.0,F
43.0,F
26.0,F
26.0,F
32.0,M
70.0,F
50.0,M
64.0,M
60.0,M
71.0,F
69.0,M
86.0,M
58.0,F
37.0,F
44.0,F
71.0,M
74.0,F
48.0,M
41.0,F
71.0,M
10.0,M
15.0,M
41.0,F
71.0,M
39.0,F
63.0,M
56.0,M
12.0,M
41.0,F
72.0,F
57.0,F
19.0,M
49.0,F
41.0,F
66.0,M
54.0,M
45.0,F
57.0,M
35.0,M
44.0,F
19.0,F
34.0,M
14.0,M
43.0,F
46.0,F
60.0,F
52.0,F
25.0,M
26.0,M
48.0,F
79.0,M
54.0,M
56.0,M
25.0,M
56.0,M
22.0,M
74.0,M
56.0,F
9.0,M
6.0,M
37.0,F
56.0,F
13.0,M
53.0,F
18.0,M
45.0,M
49.0,F
59.0,F
70.0,F
50.0,M
49.0,F
40.0,M
34.0,M
72.0,M
64.0,F
42.0,F
60.0,M
62.0,M
45.0,F
75.0,F
48.0,F
26.0,F
45.0,F
29.0,M
50.0,M
55.0,F
64.0,F
49.0,F
47.0,F
39.0,F
38.0,F
68.0,M
77.0,F
67.0,F
64.0,M
42.0,M
73.0,M
60.0,M
54.0,F
47.0,M
75.0,F
71.0,F
38.0,F
54.0,M
57.0,F
47.0,F
44.0,F
37.0,M
70.0,M
38.0,F
50.0,M
31.0,F
52.0,F
75.0,M
33.0,F
42.0,M
5.0,M
52.0,F
51.0,F
49.0,F
47.0,F
80.0,M
6.0,M
34.0,M
57.0,F
50.0,M
62.0,F
55.0,F
46.0,F
52.0,F
60.0,M
44.0,M
6.0,M
55.0,M
39.0,F
72.0,M
68.0,M
74.0,M
62.0,F
32.0,M
57.0,F
67.0,F
68.0,F
47.0,F
68.0,M
79.0,F
57.0,F
36.0,M
53.0,F
44.0,M
33.0,F
72.0,F
44.0,F
76.0,F
48.0,F
60.0,M
72.0,M
80.0,F
50.0,F
58.0,F
65.0,F
45.0,F
52.0,F
34.0,M
62.0,F
52.0,F
57.0,F
37.0,F
72.0,M
54.0,M
92.0,F
75.0,F
63.0,F
55.0,F
39.0,M
77.0,M
53.0,F
46.0,M
62.0,F
32.0,M
76.0,M
45.0,F
36.0,M
50.0,F
18.0,M
56.0,F
36.0,F
22.0,F
50.0,F
15.0,M
55.0,F
36.0,F
59.0,F
76.0,F
41.0,F
65.0,F
42.0,F
67.0,F
47.0,F
57.0,F
64.0,F
58.0,M
63.0,M
24.0,M
40.0,F
48.0,F
33.0,M
84.0,M
65.0,M
62.0,F
45.0,F
52.0,M
72.0,F
63.0,F
70.0,F
60.0,F
48.0,M
54.0,M
62.0,F
34.0,F
76.0,M
32.0,F
69.0,F
42.0,M
54.0,F
52.0,M
59.0,F
64.0,M
67.0,M
76.0,F
45.0,F
54.0,F
27.0,M
57.0,F
63.0,M
42.0,F
59.0,F
52.0,F
39.0,F
68.0,F
42.0,M
34.0,M
41.0,F
77.0,F
43.0,M
54.0,M
86.0,M
29.0,M
66.0,M
75.0,F
55.0,M
67.0,F
40.0,M
69.0,F
42.0,M
52.0,F
73.0,F
69.0,M
77.0,F
62.0,M
39.0,M
35.0,F
66.0,M
72.0,F
71.0,M
43.0,M
52.0,F
43.0,M
53.0,F
62.0,M
60.0,F
48.0,F
52.0,M
77.0,M
40.0,M
7.0,F
67.0,F
44.0,F
54.0,F
67.0,F
29.0,F
67.0,F
69.0,M
51.0,F
53.0,M
57.0,F
26.0,M
52.0,M
66.0,F
67.0,F
35.0,M
49.0,F
44.0,M
52.0,M
26.0,M
63.0,F
77.0,F
22.0,M
47.0,F
62.0,F
62.0,F
59.0,F
47.0,F
57.0,F
76.0,M
72.0,M
66.0,F
53.0,M
62.0,M
65.0,M
45.0,F
27.0,M
21.0,F
37.0,M
62.0,M
47.0,M
31.0,F
34.0,M
82.0,M
44.0,M
52.0,F
57.0,F
21.0,F
59.0,M
67.0,F
50.0,F
61.0,M
38.0,F
29.0,F
58.0,F
70.0,M
51.0,F
75.0,M
69.0,F
65.0,M
53.0,M
49.0,M
42.0,F
49.0,F
50.0,M
46.0,M
69.0,M
64.0,F
29.0,F
34.0,F
35.0,F
45.0,F
71.0,M
58.0,M
63.0,M
49.0,M
73.0,M
53.0,M
54.0,F
50.0,M
49.0,F
35.0,M
67.0,F
46.0,F
55.0,M
56.0,F
53.0,M
43.0,M
67.0,M
48.0,M
50.0,M
52.0,F
21.0,F
52.0,M
59.0,F
53.0,F
63.0,F
39.0,M
41.0,F
40.0,F
47.0,M
58.0,F
78.0,M
34.0,F
67.0,F
52.0,F
46.0,M
47.0,F
50.0,F
48.0,M
50.0,F
38.0,M
41.0,F
47.0,F
67.0,M
57.0,M
43.0,F
30.0,M
42.0,F
65.0,M
42.0,M
82.0,M
52.0,F
45.0,M
38.0,M
44.0,F
50.0,F
9.0,F
59.0,M
41.0,F
25.0,M
44.0,F
58.0,M
63.0,F
46.0,F
70.0,F
48.0,M
43.0,M
68.0,F
56.0,F
69.0,M
50.0,F
62.0,F
38.0,F
62.0,F
41.0,F
8.0,F
55.0,F
50.0,M
28.0,M
53.0,F
52.0,F
67.0,F
57.0,F
52.0,F
63.0,M
55.0,M
42.0,F
32.0,M
55.0,F
57.0,F
55.0,F
28.0,M
47.0,F
62.0,F
46.0,M
59.0,M
56.0,M
61.0,F
57.0,F
52.0,M
32.0,F
52.0,M
48.0,F
45.0,F
56.0,M
49.0,F
58.0,M
43.0,F
72.0,M
33.0,F
38.0,F
69.0,F
62.0,F
37.0,F
54.0,F
7.0,M
64.0,F
51.0,F
67.0,M
67.0,F
51.0,M
28.0,F
49.0,F
62.0,F
44.0,F
56.0,F
67.0,M
43.0,F
36.0,M
48.0,F
57.0,F
44.0,M
42.0,M
67.0,F
61.0,F
64.0,F
49.0,M
53.0,F
63.0,M
59.0,F
50.0,F
51.0,F
49.0,F
35.0,M
63.0,F
54.0,F
57.0,M
66.0,F
37.0,M
49.0,M
51.0,M
77.0,F
64.0,M
42.0,F
62.0,M
47.0,M
58.0,M
59.0,F
64.0,F
36.0,M
67.0,F
84.0,F
51.0,F
45.0,F
56.0,M
47.0,M
54.0,F
68.0,F
63.0,M
59.0,F
71.0,M
58.0,M
61.0,M
54.0,F
57.0,F
52.0,M
73.0,F
56.0,M
70.0,F
60.0,F
56.0,M
78.0,F
29.0,M
32.0,F
42.0,F
76.0,M
42.0,M
72.0,M
49.0,F
62.0,M
43.0,F
32.0,M
49.0,M
61.0,M
62.0,M
53.0,M
47.0,M
52.0,M
43.0,F
71.0,M
45.0,F
56.0,M
51.0,F
44.0,M
29.0,F
22.0,M
72.0,M
51.0,F
60.0,F
52.0,M
58.0,M
72.0,F
47.0,F
47.0,F
48.0,M
61.0,M
50.0,M
47.0,F
65.0,M
30.0,F
67.0,F
57.0,F
56.0,F
57.0,M
46.0,F
41.0,M
69.0,M
62.0,F
63.0,M
38.0,F
32.0,M
34.0,M
81.0,M
26.0,M
48.0,F
76.0,M
25.0,F
25.0,F
60.0,M
76.0,M
55.0,F
51.0,M
50.0,M
56.0,M
48.0,F
78.0,M
53.0,F
53.0,F
50.0,M
63.0,M
27.0,F
39.0,F
45.0,F
46.0,M
25.0,M
71.0,M
77.0,M
61.0,M
51.0,F
55.0,M
50.0,F
63.0,F
57.0,M
49.0,F
67.0,M
58.0,M
53.0,M
63.0,M
52.0,F
76.0,F
57.0,F
28.0,M
29.0,F
52.0,F
49.0,F
55.0,F
64.0,M
50.0,F
45.0,F
64.0,F
57.0,F
45.0,F
38.0,M
50.0,F
39.0,F
52.0,F
7.0,M
58.0,F
44.0,F
35.0,M
49.0,M
53.0,F
34.0,M
73.0,M
37.0,F
43.0,M
62.0,F
54.0,F
50.0,F
64.0,F
49.0,F
51.0,F
48.0,F
35.0,M
68.0,M
65.0,M
66.0,F
57.0,F
45.0,F
61.0,F
53.0,F
55.0,M
37.0,M
67.0,M
66.0,F
55.0,M
52.0,M
36.0,M
57.0,M
22.0,F
21.0,F
76.0,M
49.0,M
48.0,F
74.0,M
41.0,M
15.0,M
55.0,M
53.0,F
52.0,F
67.0,F
22.0,M
49.0,M
28.0,F
57.0,F
83.0,M
9.0,F
61.0,M
60.0,M
38.0,M
49.0,F
61.0,M
48.0,F
62.0,M
48.0,F
44.0,F
32.0,F
55.0,F
62.0,F
45.0,M
53.0,F
54.0,M
62.0,F
66.0,M
47.0,F
44.0,M
24.0,M
31.0,M
59.0,M
81.0,M
61.0,F
67.0,F
10.0,F
72.0,F
53.0,F
51.0,M
53.0,M
64.0,F
68.0,M
54.0,F
52.0,M
64.0,M
38.0,F
62.0,F
82.0,F
66.0,M
67.0,M
49.0,F
31.0,M
21.0,M
63.0,F
72.0,F
50.0,F
79.0,M
69.0,M
81.0,M
70.0,F
50.0,F
50.0,F
50.0,F
66.0,F
49.0,M
77.0,F
56.0,F
59.0,F
21.0,F
57.0,F
30.0,M
64.0,M
82.0,F
18.0,M
38.0,F
73.0,F
64.0,F
60.0,F
56.0,M
52.0,M
52.0,F
43.0,F
34.0,M
47.0,M
60.0,F
62.0,M
44.0,F
44.0,F
61.0,F
29.0,M
57.0,F
76.0,F
74.0,F
42.0,F
56.0,M
57.0,F
62.0,F
54.0,F
82.0,F
60.0,F
54.0,F
35.0,M
74.0,F
72.0,F
67.0,M
53.0,F
32.0,M
52.0,F
68.0,F
44.0,F
49.0,M
44.0,F
49.0,F
61.0,F
39.0,F
54.0,F
68.0,M
50.0,F
56.0,M
57.0,F
58.0,F
67.0,F
34.0,M
65.0,F
81.0,M
64.0,F
29.0,M
65.0,F
67.0,M
50.0,F
50.0,F
57.0,M
61.0,M
63.0,F
36.0,F
59.0,M
46.0,F
37.0,M
65.0,F
63.0,M
62.0,F
34.0,M
43.0,M
51.0,F
58.0,F
50.0,M
48.0,F
77.0,F
49.0,M
38.0,F
61.0,F
50.0,F
82.0,F
42.0,F
42.0,F
45.0,F
45.0,M
70.0,M
54.0,F
51.0,F
58.0,F
72.0,F
31.0,F
55.0,M
51.0,M
6.0,F
46.0,F
57.0,F
45.0,F
77.0,M
38.0,M
43.0,F
39.0,M
65.0,F
59.0,M
70.0,F
53.0,F
72.0,F
65.0,F
50.0,M
64.0,F
47.0,M
65.0,M
63.0,F
47.0,M
44.0,M
35.0,M
41.0,M
72.0,M
23.0,M
37.0,F
34.0,M
67.0,F
16.0,F
63.0,F
78.0,F
71.0,M
47.0,F
51.0,F
24.0,F
10.0,M
66.0,F
57.0,F
75.0,M
61.0,M
68.0,F
59.0,F
42.0,F
76.0,M
19.0,M
31.0,F
64.0,F
60.0,M
54.0,M
31.0,F
59.0,M
42.0,M
44.0,F
53.0,M
32.0,M
80.0,M
46.0,M
46.0,M
52.0,F
70.0,M
67.0,F
73.0,M
69.0,M
59.0,M
49.0,F
57.0,F
60.0,F
39.0,M
58.0,F
47.0,F
70.0,M
64.0,F
49.0,F
15.0,M
48.0,M
56.0,F
48.0,F
22.0,M
34.0,M
64.0,M
52.0,F
69.0,F
60.0,M
43.0,M
72.0,M
43.0,F
51.0,F
43.0,F
77.0,M
65.0,M
45.0,F
47.0,M
63.0,F
43.0,M
38.0,M
37.0,F
3.0,F
55.0,F
72.0,F
17.0,M
79.0,F
65.0,F
61.0,F
29.0,M
41.0,F
78.0,M
42.0,F
67.0,M
67.0,M
54.0,F
37.0,M
70.0,M
49.0,F
52.0,M
64.0,M
58.0,M
51.0,F
33.0,M
72.0,F
63.0,M
65.0,F
18.0,F
50.0,M
7.0,M
20.0,F
69.0,M
70.0,M
47.0,F
54.0,F
55.0,F
64.0,F
62.0,F
52.0,F
68.0,M
60.0,M
27.0,F
52.0,F
60.0,F
49.0,F
49.0,F
76.0,F
46.0,M
41.0,F
41.0,F
59.0,F
43.0,M
61.0,M
30.0,M
43.0,F
53.0,M
54.0,F
56.0,F
56.0,M
66.0,M
37.0,F
24.0,M
52.0,F
49.0,M
68.0,F
44.0,M
34.0,F
46.0,F
49.0,F
51.0,F
65.0,F
77.0,F
51.0,F
45.0,M
58.0,M
88.0,F
52.0,F
77.0,F
69.0,F
49.0,F
12.0,M
42.0,F
51.0,F
62.0,F
24.0,M
64.0,F
59.0,F
62.0,M
51.0,F
62.0,F
49.0,F
61.0,F
48.0,M
25.0,F
65.0,F
47.0,F
49.0,F
53.0,M
67.0,M
66.0,M
71.0,F
46.0,F
77.0,M
72.0,M
52.0,M
61.0,M
52.0,F
53.0,F
46.0,M
48.0,M
36.0,M
51.0,F
40.0,M
52.0,M
55.0,M
42.0,M
40.0,F
78.0,M
56.0,F
73.0,F
32.0,F
75.0,M
83.0,M
39.0,F
74.0,M
39.0,M
40.0,M
49.0,F
52.0,M
36.0,F
34.0,M
60.0,M
56.0,F
70.0,M
39.0,F
76.0,M
47.0,M
73.0,F
42.0,M
31.0,M
54.0,F
60.0,M
30.0,M
60.0,M
52.0,F
37.0,M
76.0,F
52.0,F
42.0,F
57.0,F
66.0,F
57.0,F
37.0,M
52.0,F
67.0,F
50.0,M
69.0,M
43.0,F
69.0,F
57.0,F
47.0,F
37.0,M
62.0,F
31.0,M
73.0,M
34.0,M
80.0,M
32.0,F
53.0,M
53.0,F
65.0,M
56.0,F
56.0,F
88.0,F
50.0,M
72.0,M
42.0,M
52.0,F
44.0,F
48.0,M
51.0,F
72.0,M
77.0,F
37.0,M
71.0,M
62.0,F
66.0,M
49.0,M
48.0,M
76.0,F
61.0,F
65.0,F
77.0,M
5.0,F
21.0,F
33.0,M
67.0,F
22.0,F
60.0,F
57.0,M
87.0,F
42.0,F
44.0,M
49.0,F
62.0,F
54.0,M
75.0,M
38.0,F
23.0,F
72.0,F
69.0,M
42.0,M
78.0,M
69.0,M
72.0,F
67.0,M
71.0,M
46.0,F
52.0,F
34.0,M
55.0,F
54.0,F
66.0,F
34.0,M
64.0,M
62.0,M
50.0,M
63.0,F
55.0,F
45.0,M
53.0,F
49.0,F
28.0,F
59.0,M
57.0,F
42.0,F
54.0,F
69.0,M
51.0,M
35.0,F
36.0,M
50.0,F
33.0,F
55.0,F
64.0,F
73.0,M
35.0,M
57.0,F
67.0,F
41.0,F
66.0,F
69.0,F
37.0,F
62.0,F
60.0,F
48.0,F
64.0,F
54.0,F
48.0,M
69.0,M
57.0,M
48.0,M
25.0,M
3.0,M
57.0,M
51.0,F
64.0,F
10.0,M
56.0,M
60.0,M
57.0,F
64.0,F
50.0,F
67.0,F
44.0,M
54.0,F
42.0,F
63.0,M
26.0,M
51.0,F
48.0,F
49.0,F
71.0,F
50.0,F
69.0,F
63.0,F
55.0,M
43.0,F
6.0,M
45.0,F
72.0,F
57.0,F
37.0,F
53.0,F
48.0,F
56.0,F
56.0,M
49.0,F
38.0,F
42.0,M
63.0,M
44.0,M
47.0,F
37.0,F
52.0,F
65.0,M
60.0,F
63.0,M
39.0,F
82.0,F
47.0,F
55.0,M
67.0,F
87.0,F
52.0,M
60.0,M
35.0,M
52.0,M
32.0,F
67.0,F
42.0,M
39.0,M
48.0,F
37.0,M
43.0,F
82.0,F
61.0,M
75.0,F
48.0,F
50.0,M
32.0,M
69.0,M
70.0,F
65.0,M
67.0,F
36.0,F
86.0,M
26.0,F
66.0,M
46.0,M
55.0,F
57.0,F
61.0,F
72.0,M
63.0,M
47.0,F
57.0,M
56.0,F
46.0,F
38.0,M
47.0,M
12.0,M
67.0,M
49.0,M
38.0,F
65.0,M
32.0,M
57.0,F
53.0,F
75.0,M
59.0,M
51.0,F
20.0,M
32.0,M
70.0,M
44.0,F
51.0,M
52.0,F
54.0,M
9.0,M
27.0,M
44.0,M
47.0,M
8.0,F
56.0,F
73.0,F
57.0,M
48.0,F
64.0,F
32.0,F
54.0,M
64.0,M
32.0,F
57.0,M
45.0,F
53.0,F
50.0,M
55.0,F
54.0,F
46.0,M
63.0,F
44.0,M
63.0,M
42.0,M
46.0,M
69.0,M
57.0,F
21.0,M
42.0,F
59.0,M
38.0,F
37.0,M
52.0,M
53.0,F
47.0,F
59.0,M
67.0,M
45.0,F
75.0,F
52.0,F
48.0,F
57.0,F
58.0,M
19.0,M
51.0,F
74.0,M
69.0,M
69.0,M
41.0,F
48.0,M
38.0,M
78.0,F
54.0,F
47.0,F
54.0,M
66.0,M
79.0,M
64.0,F
58.0,M
69.0,F
49.0,F
64.0,F
57.0,F
65.0,F
53.0,F
42.0,F
52.0,F
47.0,F
47.0,F
52.0,F
53.0,F
53.0,M
55.0,M
71.0,M
54.0,F
4.0,M
28.0,M
51.0,M
59.0,F
41.0,F
60.0,F
74.0,F
54.0,F
55.0,F
47.0,F
57.0,M
63.0,F
39.0,M
62.0,M
53.0,M
64.0,F
79.0,M
59.0,F
42.0,F
42.0,M
47.0,F
50.0,M
67.0,F
68.0,F
16.0,M
66.0,M
59.0,M
46.0,F
64.0,M
49.0,F
67.0,M
53.0,M
4.0,F
39.0,M
50.0,F
63.0,M
14.0,F
44.0,M
48.0,M
67.0,M
68.0,M
45.0,F
34.0,F
48.0,F
52.0,F
14.0,F
60.0,F
50.0,M
44.0,M
64.0,M
17.0,F
67.0,F
61.0,F
38.0,M
50.0,F
72.0,F
51.0,F
46.0,F
53.0,F
72.0,F
67.0,F
44.0,F
48.0,F
62.0,F
75.0,M
57.0,F
54.0,M
74.0,F
68.0,M
37.0,F
55.0,M
63.0,M
51.0,F
59.0,M
36.0,F
67.0,F
77.0,M
48.0,M
9.0,M
49.0,M
45.0,M
54.0,M
52.0,M
46.0,M
83.0,M
54.0,M
64.0,F
44.0,F
64.0,M
56.0,F
51.0,F
30.0,M
58.0,F
54.0,F
45.0,F
80.0,M
48.0,M
52.0,M
23.0,M
48.0,F
46.0,F
39.0,M
62.0,M
58.0,F
53.0,F
55.0,F
89.0,M
66.0,M
73.0,F
58.0,F
48.0,M
65.0,M
33.0,M
64.0,M
47.0,M
51.0,F
49.0,F
64.0,F
37.0,F
38.0,M
32.0,F
52.0,M
60.0,M
61.0,F
58.0,M
60.0,F
55.0,M
46.0,F
57.0,M
45.0,F
46.0,F
60.0,F
30.0,F
55.0,M
67.0,M
61.0,F
41.0,M
59.0,F
63.0,F
66.0,F
54.0,M
63.0,F
57.0,M
54.0,M
54.0,F
55.0,M
44.0,F
56.0,F
30.0,M
67.0,M
45.0,F
42.0,F
38.0,F
52.0,F
75.0,F
57.0,F
69.0,F
60.0,F
63.0,F
28.0,F
27.0,F
16.0,M
38.0,F
53.0,M
67.0,F
37.0,F
58.0,M
73.0,F
76.0,M
40.0,M
71.0,M
67.0,F
72.0,M
51.0,F
51.0,F
62.0,M
57.0,F
65.0,F
64.0,F
43.0,F
45.0,F
50.0,F
70.0,M
61.0,M
45.0,F
40.0,M
54.0,M
39.0,F
63.0,F
74.0,M
75.0,M
67.0,F
69.0,M
42.0,M
59.0,F
47.0,M
36.0,M
63.0,M
26.0,F
29.0,F
62.0,F
75.0,M
50.0,F
54.0,F
72.0,F
51.0,F
55.0,F
70.0,M
70.0,M
40.0,F
65.0,M
61.0,F
38.0,F
70.0,M
62.0,M
36.0,F
62.0,M
40.0,F
60.0,F
12.0,M
69.0,F
31.0,F
73.0,M
62.0,F
67.0,M
60.0,F
49.0,F
57.0,F
63.0,M
83.0,F
71.0,M
44.0,M
49.0,F
43.0,F
60.0,M
42.0,M
39.0,M
64.0,F
44.0,M
69.0,F
14.0,M
68.0,F
35.0,M
55.0,F
52.0,M
39.0,F
78.0,M
53.0,F
64.0,M
40.0,F
50.0,F
42.0,M
34.0,F
32.0,F
33.0,F
30.0,M
49.0,F
51.0,F
65.0,M
51.0,M
66.0,M
81.0,M
52.0,F
38.0,M
49.0,F
54.0,M
46.0,F
64.0,M
76.0,F
72.0,M
62.0,M
48.0,F
61.0,M
50.0,M
69.0,M
38.0,F
52.0,F
60.0,M
62.0,F
47.0,F
45.0,F
52.0,F
77.0,M
76.0,M
26.0,M
76.0,M
25.0,F
58.0,M
32.0,M
73.0,M
41.0,M
58.0,F
18.0,F
58.0,M
45.0,M
28.0,M
47.0,F
10.0,F
47.0,M
44.0,F
48.0,F
70.0,F
48.0,F
40.0,F
41.0,F
57.0,F
52.0,F
89.0,M
55.0,F
52.0,M
30.0,F
56.0,M
47.0,M
69.0,F
67.0,M
39.0,M
57.0,M
54.0,M
56.0,F
50.0,M
60.0,M
42.0,M
44.0,F
60.0,M
61.0,F
55.0,F
44.0,F
15.0,M
54.0,F
72.0,F
68.0,M
79.0,M
67.0,F
45.0,F
36.0,M
57.0,F
67.0,F
93.0,M
72.0,M
74.0,M
83.0,M
65.0,F
26.0,M
49.0,F
47.0,F
64.0,F
56.0,F
84.0,F
67.0,F
45.0,F
38.0,F
48.0,F
22.0,M
38.0,F
57.0,F
58.0,M
63.0,M
65.0,M
12.0,F
54.0,F
52.0,M
12.0,F
44.0,M
35.0,F
73.0,F
53.0,M
50.0,F
46.0,M
71.0,F
62.0,M
49.0,F
45.0,F
64.0,M
45.0,M
44.0,M
37.0,M
23.0,F
3.0,F
56.0,M
67.0,F
37.0,M
33.0,M
50.0,M
3.0,M
69.0,F
30.0,M
45.0,M
43.0,M
82.0,M
62.0,M
39.0,F
3.0,M
28.0,F
62.0,F
39.0,F
35.0,M
46.0,F
69.0,F
11.0,M
62.0,M
52.0,M
43.0,F
51.0,M
75.0,F
30.0,F
44.0,F
60.0,F
74.0,M
47.0,F
70.0,M
92.0,M
46.0,F
60.0,F
54.0,F
62.0,F
38.0,M
40.0,F
52.0,F
59.0,F
44.0,F
45.0,F
73.0,F
26.0,F
54.0,M
44.0,M
29.0,F
67.0,F
37.0,M
59.0,F
43.0,F
77.0,M
50.0,F
42.0,M
49.0,M
2.0,M
13.0,M
33.0,M
63.0,F
55.0,F
44.0,M
46.0,F
72.0,M
63.0,M
70.0,M
62.0,F
39.0,M
59.0,F
50.0,F
43.0,M
55.0,M
52.0,F
39.0,M
67.0,F
28.0,F
24.0,F
45.0,F
52.0,F
28.0,F
40.0,F
73.0,F
43.0,F
30.0,F
46.0,M
5.0,M
28.0,M
25.0,M
25.0,M
57.0,F
27.0,M
68.0,M
23.0,M
54.0,F
60.0,M
32.0,M
27.0,M
32.0,M
34.0,F
74.0,F
23.0,F
42.0,F
36.0,M
32.0,M
53.0,F
24.0,F
18.0,M
26.0,M
53.0,M
26.0,F
54.0,F
47.0,F
25.0,M
50.0,M
63.0,F
41.0,M
40.0,F
24.0,M
67.0,M
57.0,M
62.0,F
64.0,M
78.0,F
52.0,M
62.0,M
51.0,F
58.0,F
59.0,M
69.0,F
46.0,F
38.0,F
62.0,M
45.0,M
83.0,F
74.0,M
47.0,F
54.0,M
65.0,M
35.0,M
31.0,F
67.0,F
72.0,M
57.0,M
27.0,M
44.0,F
44.0,F
57.0,M
53.0,M
41.0,M
29.0,F
54.0,M
40.0,F
28.0,M
51.0,M
64.0,M
42.0,F
46.0,M
60.0,M
71.0,F
55.0,M
69.0,F
79.0,F
29.0,F
28.0,M
41.0,M
61.0,M
72.0,M
10.0,M
68.0,M
46.0,F
59.0,F
36.0,M
14.0,M
47.0,M
33.0,M
50.0,F
44.0,F
50.0,F
63.0,M
52.0,F
16.0,M
47.0,M
20.0,F
56.0,F
46.0,F
44.0,F
52.0,F
55.0,M
38.0,F
49.0,M
31.0,M
60.0,F
52.0,M
59.0,F
53.0,M
78.0,F
56.0,M
68.0,M
65.0,M
29.0,F
73.0,F
74.0,M
40.0,M
45.0,F
34.0,F
67.0,M
57.0,F
60.0,F
60.0,M
59.0,F
56.0,M
59.0,F
45.0,F
46.0,M
25.0,M
36.0,M
47.0,M
47.0,F
43.0,M
64.0,F
16.0,M
77.0,M
62.0,F
30.0,M
69.0,F
47.0,M
46.0,F
3.0,M
48.0,F
54.0,M
58.0,F
75.0,F
49.0,F
52.0,M
69.0,M
79.0,M
55.0,F
47.0,F
27.0,F
70.0,F
53.0,F
62.0,M
35.0,M
57.0,F
39.0,F
49.0,M
53.0,F
58.0,M
87.0,M
67.0,M
62.0,F
39.0,F
66.0,F
63.0,M
70.0,M
62.0,M
53.0,M
52.0,F
61.0,M
23.0,M
68.0,M
15.0,M
33.0,M
59.0,F
72.0,F
48.0,F
77.0,M
60.0,F
47.0,M
37.0,F
47.0,M
54.0,F
66.0,M
43.0,F
42.0,F
52.0,F
61.0,M
44.0,M
66.0,F
64.0,F
52.0,M
62.0,F
72.0,M
54.0,F
49.0,F
67.0,M
65.0,F
49.0,M
49.0,F
49.0,F
55.0,M
3.0,M
69.0,F
55.0,F
48.0,M
65.0,M
60.0,M
71.0,F
34.0,F
63.0,F
49.0,F
50.0,F
44.0,M
61.0,M
34.0,F
